[2025-06-21T10:18:26.292+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  40%|###9      | 194/491 [00:33<00:39,  7.61it/s]
[2025-06-21T10:18:26.443+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  40%|###9      | 195/491 [00:34<00:40,  7.29it/s]
[2025-06-21T10:18:26.585+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  40%|###9      | 196/491 [00:34<00:40,  7.21it/s]
[2025-06-21T10:18:26.716+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  40%|####      | 197/491 [00:34<00:40,  7.33it/s]
[2025-06-21T10:18:26.840+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  40%|####      | 198/491 [00:34<00:38,  7.54it/s]
[2025-06-21T10:18:26.966+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  41%|####      | 199/491 [00:34<00:38,  7.65it/s]
[2025-06-21T10:18:27.096+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  41%|####      | 200/491 [00:34<00:37,  7.67it/s]
[2025-06-21T10:18:27.223+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  41%|####      | 201/491 [00:34<00:37,  7.72it/s]
[2025-06-21T10:18:27.369+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  41%|####1     | 202/491 [00:35<00:38,  7.44it/s]
[2025-06-21T10:18:27.506+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  41%|####1     | 203/491 [00:35<00:38,  7.40it/s]
[2025-06-21T10:18:27.633+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  42%|####1     | 204/491 [00:35<00:38,  7.54it/s]
[2025-06-21T10:18:27.760+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  42%|####1     | 205/491 [00:35<00:37,  7.62it/s]
[2025-06-21T10:18:27.882+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  42%|####1     | 206/491 [00:35<00:36,  7.79it/s]
[2025-06-21T10:18:28.004+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  42%|####2     | 207/491 [00:35<00:35,  7.91it/s]
[2025-06-21T10:18:28.130+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  42%|####2     | 208/491 [00:35<00:35,  7.93it/s]
[2025-06-21T10:18:28.253+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  43%|####2     | 209/491 [00:35<00:35,  7.98it/s]
[2025-06-21T10:18:28.377+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  43%|####2     | 210/491 [00:36<00:35,  8.00it/s]
[2025-06-21T10:18:28.501+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  43%|####2     | 211/491 [00:36<00:34,  8.02it/s]
[2025-06-21T10:18:28.628+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  43%|####3     | 212/491 [00:36<00:34,  7.97it/s]
[2025-06-21T10:18:28.775+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  43%|####3     | 213/491 [00:36<00:36,  7.59it/s]
[2025-06-21T10:18:28.928+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  44%|####3     | 214/491 [00:36<00:38,  7.23it/s]
[2025-06-21T10:18:29.071+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  44%|####3     | 215/491 [00:36<00:38,  7.16it/s]
[2025-06-21T10:18:29.218+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  44%|####3     | 216/491 [00:36<00:38,  7.05it/s]
[2025-06-21T10:18:29.369+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  44%|####4     | 217/491 [00:37<00:39,  6.92it/s]
[2025-06-21T10:18:29.523+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  44%|####4     | 218/491 [00:37<00:40,  6.79it/s]
[2025-06-21T10:18:29.675+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  45%|####4     | 219/491 [00:37<00:40,  6.73it/s]
[2025-06-21T10:18:29.820+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  45%|####4     | 220/491 [00:37<00:40,  6.77it/s]
[2025-06-21T10:18:29.978+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  45%|####5     | 221/491 [00:37<00:40,  6.63it/s]
[2025-06-21T10:18:30.125+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  45%|####5     | 222/491 [00:37<00:40,  6.69it/s]
[2025-06-21T10:18:30.280+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  45%|####5     | 223/491 [00:37<00:40,  6.61it/s]
[2025-06-21T10:18:30.436+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  46%|####5     | 224/491 [00:38<00:40,  6.54it/s]
[2025-06-21T10:18:30.594+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  46%|####5     | 225/491 [00:38<00:41,  6.48it/s]
[2025-06-21T10:18:30.747+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  46%|####6     | 226/491 [00:38<00:40,  6.50it/s]
[2025-06-21T10:18:30.894+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  46%|####6     | 227/491 [00:38<00:40,  6.59it/s]
[2025-06-21T10:18:31.079+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  46%|####6     | 228/491 [00:38<00:42,  6.18it/s]
[2025-06-21T10:18:31.230+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  47%|####6     | 229/491 [00:38<00:41,  6.31it/s]
[2025-06-21T10:18:31.382+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  47%|####6     | 230/491 [00:39<00:40,  6.38it/s]
[2025-06-21T10:18:31.532+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  47%|####7     | 231/491 [00:39<00:40,  6.47it/s]
[2025-06-21T10:18:31.679+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  47%|####7     | 232/491 [00:39<00:39,  6.56it/s]
[2025-06-21T10:18:31.877+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  47%|####7     | 233/491 [00:39<00:42,  6.02it/s]
[2025-06-21T10:18:32.045+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  48%|####7     | 234/491 [00:39<00:42,  6.00it/s]
[2025-06-21T10:18:32.196+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  48%|####7     | 235/491 [00:39<00:41,  6.17it/s]
[2025-06-21T10:18:32.341+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  48%|####8     | 236/491 [00:40<00:40,  6.37it/s]
[2025-06-21T10:18:32.492+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  48%|####8     | 237/491 [00:40<00:39,  6.45it/s]
[2025-06-21T10:18:32.646+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  48%|####8     | 238/491 [00:40<00:39,  6.47it/s]
[2025-06-21T10:18:32.840+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  49%|####8     | 239/491 [00:40<00:41,  6.00it/s]
[2025-06-21T10:18:33.007+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  49%|####8     | 240/491 [00:40<00:41,  5.99it/s]
[2025-06-21T10:18:33.157+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  49%|####9     | 241/491 [00:40<00:40,  6.19it/s]
[2025-06-21T10:18:33.310+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  49%|####9     | 242/491 [00:41<00:39,  6.29it/s]
[2025-06-21T10:18:33.483+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  49%|####9     | 243/491 [00:41<00:40,  6.13it/s]
[2025-06-21T10:18:33.935+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  50%|####9     | 244/491 [00:41<01:01,  4.00it/s]
[2025-06-21T10:18:34.093+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  50%|####9     | 245/491 [00:41<00:54,  4.50it/s]
[2025-06-21T10:18:34.245+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  50%|#####     | 246/491 [00:41<00:49,  4.97it/s]
[2025-06-21T10:18:34.395+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  50%|#####     | 247/491 [00:42<00:45,  5.38it/s]
[2025-06-21T10:18:34.543+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  51%|#####     | 248/491 [00:42<00:42,  5.73it/s]
[2025-06-21T10:18:34.689+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  51%|#####     | 249/491 [00:42<00:40,  6.02it/s]
[2025-06-21T10:18:34.841+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  51%|#####     | 250/491 [00:42<00:38,  6.18it/s]
[2025-06-21T10:18:34.985+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  51%|#####1    | 251/491 [00:42<00:37,  6.39it/s]
[2025-06-21T10:18:35.134+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  51%|#####1    | 252/491 [00:42<00:36,  6.49it/s]
[2025-06-21T10:18:35.283+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  52%|#####1    | 253/491 [00:42<00:36,  6.56it/s]
[2025-06-21T10:18:35.435+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  52%|#####1    | 254/491 [00:43<00:36,  6.56it/s]
[2025-06-21T10:18:35.577+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  52%|#####1    | 255/491 [00:43<00:35,  6.69it/s]
[2025-06-21T10:18:35.719+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  52%|#####2    | 256/491 [00:43<00:34,  6.79it/s]
[2025-06-21T10:18:35.884+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  52%|#####2    | 257/491 [00:43<00:35,  6.56it/s]
[2025-06-21T10:18:36.043+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  53%|#####2    | 258/491 [00:43<00:35,  6.47it/s]
[2025-06-21T10:18:36.186+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  53%|#####2    | 259/491 [00:43<00:34,  6.63it/s]
[2025-06-21T10:18:36.340+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  53%|#####2    | 260/491 [00:44<00:35,  6.59it/s]
[2025-06-21T10:18:36.487+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  53%|#####3    | 261/491 [00:44<00:34,  6.64it/s]
[2025-06-21T10:18:36.635+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  53%|#####3    | 262/491 [00:44<00:34,  6.68it/s]
[2025-06-21T10:18:36.773+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  54%|#####3    | 263/491 [00:44<00:33,  6.84it/s]
[2025-06-21T10:18:36.903+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  54%|#####3    | 264/491 [00:44<00:32,  7.08it/s]
[2025-06-21T10:18:37.034+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  54%|#####3    | 265/491 [00:44<00:31,  7.24it/s]
[2025-06-21T10:18:37.163+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  54%|#####4    | 266/491 [00:44<00:30,  7.38it/s]
[2025-06-21T10:18:37.293+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  54%|#####4    | 267/491 [00:44<00:29,  7.48it/s]
[2025-06-21T10:18:37.428+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  55%|#####4    | 268/491 [00:45<00:29,  7.45it/s]
[2025-06-21T10:18:37.555+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  55%|#####4    | 269/491 [00:45<00:29,  7.57it/s]
[2025-06-21T10:18:37.687+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  55%|#####4    | 270/491 [00:45<00:29,  7.58it/s]
[2025-06-21T10:18:37.814+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  55%|#####5    | 271/491 [00:45<00:28,  7.66it/s]
[2025-06-21T10:18:37.943+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  55%|#####5    | 272/491 [00:45<00:28,  7.70it/s]
[2025-06-21T10:18:38.071+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  56%|#####5    | 273/491 [00:45<00:28,  7.73it/s]
[2025-06-21T10:18:38.198+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  56%|#####5    | 274/491 [00:45<00:27,  7.77it/s]
[2025-06-21T10:18:38.329+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  56%|#####6    | 275/491 [00:46<00:27,  7.73it/s]
[2025-06-21T10:18:38.451+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  56%|#####6    | 276/491 [00:46<00:27,  7.86it/s]
[2025-06-21T10:18:38.588+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  56%|#####6    | 277/491 [00:46<00:27,  7.68it/s]
[2025-06-21T10:18:38.748+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  57%|#####6    | 278/491 [00:46<00:29,  7.18it/s]
[2025-06-21T10:18:38.900+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  57%|#####6    | 279/491 [00:46<00:30,  7.00it/s]
[2025-06-21T10:18:39.030+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  57%|#####7    | 280/491 [00:46<00:29,  7.19it/s]
[2025-06-21T10:18:39.158+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  57%|#####7    | 281/491 [00:46<00:28,  7.37it/s]
[2025-06-21T10:18:39.289+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  57%|#####7    | 282/491 [00:46<00:28,  7.45it/s]
[2025-06-21T10:18:39.423+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  58%|#####7    | 283/491 [00:47<00:27,  7.45it/s]
[2025-06-21T10:18:39.552+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  58%|#####7    | 284/491 [00:47<00:27,  7.54it/s]
[2025-06-21T10:18:39.690+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  58%|#####8    | 285/491 [00:47<00:27,  7.45it/s]
[2025-06-21T10:18:39.835+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  58%|#####8    | 286/491 [00:47<00:28,  7.27it/s]
[2025-06-21T10:18:39.974+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  58%|#####8    | 287/491 [00:47<00:28,  7.24it/s]
[2025-06-21T10:18:40.097+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  59%|#####8    | 288/491 [00:47<00:27,  7.49it/s]
[2025-06-21T10:18:40.223+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  59%|#####8    | 289/491 [00:47<00:26,  7.62it/s]
[2025-06-21T10:18:40.353+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  59%|#####9    | 290/491 [00:48<00:26,  7.63it/s]
[2025-06-21T10:18:40.479+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  59%|#####9    | 291/491 [00:48<00:25,  7.73it/s]
[2025-06-21T10:18:40.602+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  59%|#####9    | 292/491 [00:48<00:25,  7.85it/s]
[2025-06-21T10:18:40.733+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  60%|#####9    | 293/491 [00:48<00:25,  7.77it/s]
[2025-06-21T10:18:40.859+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  60%|#####9    | 294/491 [00:48<00:25,  7.83it/s]
[2025-06-21T10:18:40.988+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  60%|######    | 295/491 [00:48<00:25,  7.81it/s]
[2025-06-21T10:18:41.135+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  60%|######    | 296/491 [00:48<00:26,  7.47it/s]
[2025-06-21T10:18:41.268+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  60%|######    | 297/491 [00:48<00:25,  7.48it/s]
[2025-06-21T10:18:41.401+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  61%|######    | 298/491 [00:49<00:25,  7.51it/s]
[2025-06-21T10:18:41.528+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  61%|######    | 299/491 [00:49<00:25,  7.60it/s]
[2025-06-21T10:18:41.653+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  61%|######1   | 300/491 [00:49<00:24,  7.72it/s]
[2025-06-21T10:18:41.783+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  61%|######1   | 301/491 [00:49<00:24,  7.72it/s]
[2025-06-21T10:18:41.912+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  62%|######1   | 302/491 [00:49<00:24,  7.73it/s]
[2025-06-21T10:18:42.036+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  62%|######1   | 303/491 [00:49<00:24,  7.83it/s]
[2025-06-21T10:18:42.162+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  62%|######1   | 304/491 [00:49<00:23,  7.85it/s]
[2025-06-21T10:18:42.290+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  62%|######2   | 305/491 [00:49<00:23,  7.85it/s]
[2025-06-21T10:18:42.415+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  62%|######2   | 306/491 [00:50<00:23,  7.89it/s]
[2025-06-21T10:18:42.559+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  63%|######2   | 307/491 [00:50<00:24,  7.57it/s]
[2025-06-21T10:18:42.696+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  63%|######2   | 308/491 [00:50<00:24,  7.50it/s]
[2025-06-21T10:18:42.824+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  63%|######2   | 309/491 [00:50<00:23,  7.59it/s]
[2025-06-21T10:18:42.983+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  63%|######3   | 310/491 [00:50<00:25,  7.14it/s]
[2025-06-21T10:18:43.121+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  63%|######3   | 311/491 [00:50<00:25,  7.18it/s]
[2025-06-21T10:18:43.266+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  64%|######3   | 312/491 [00:50<00:25,  7.09it/s]
[2025-06-21T10:18:43.422+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  64%|######3   | 313/491 [00:51<00:25,  6.87it/s]
[2025-06-21T10:18:43.655+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  64%|######3   | 314/491 [00:51<00:30,  5.82it/s]
[2025-06-21T10:18:43.923+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  64%|######4   | 315/491 [00:51<00:35,  4.98it/s]
[2025-06-21T10:18:44.047+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  64%|######4   | 316/491 [00:51<00:31,  5.62it/s]
[2025-06-21T10:18:44.171+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  65%|######4   | 317/491 [00:51<00:28,  6.20it/s]
[2025-06-21T10:18:44.295+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  65%|######4   | 318/491 [00:51<00:25,  6.66it/s]
[2025-06-21T10:18:44.417+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  65%|######4   | 319/491 [00:52<00:24,  7.04it/s]
[2025-06-21T10:18:44.546+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  65%|######5   | 320/491 [00:52<00:23,  7.25it/s]
[2025-06-21T10:18:44.674+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  65%|######5   | 321/491 [00:52<00:22,  7.41it/s]
[2025-06-21T10:18:44.812+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  66%|######5   | 322/491 [00:52<00:22,  7.36it/s]
[2025-06-21T10:18:44.939+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  66%|######5   | 323/491 [00:52<00:22,  7.50it/s]
[2025-06-21T10:18:45.066+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  66%|######5   | 324/491 [00:52<00:21,  7.61it/s]
[2025-06-21T10:18:45.189+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  66%|######6   | 325/491 [00:52<00:21,  7.76it/s]
[2025-06-21T10:18:45.313+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  66%|######6   | 326/491 [00:53<00:20,  7.86it/s]
[2025-06-21T10:18:45.449+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  67%|######6   | 327/491 [00:53<00:21,  7.70it/s]
[2025-06-21T10:18:45.593+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  67%|######6   | 328/491 [00:53<00:21,  7.45it/s]
[2025-06-21T10:18:45.717+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  67%|######7   | 329/491 [00:53<00:21,  7.62it/s]
[2025-06-21T10:18:45.859+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  67%|######7   | 330/491 [00:53<00:21,  7.44it/s]
[2025-06-21T10:18:46.006+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  67%|######7   | 331/491 [00:53<00:22,  7.24it/s]
[2025-06-21T10:18:46.146+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  68%|######7   | 332/491 [00:53<00:22,  7.21it/s]
[2025-06-21T10:18:46.279+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  68%|######7   | 333/491 [00:53<00:21,  7.31it/s]
[2025-06-21T10:18:46.435+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  68%|######8   | 334/491 [00:54<00:22,  7.01it/s]
[2025-06-21T10:18:46.595+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  68%|######8   | 335/491 [00:54<00:23,  6.77it/s]
[2025-06-21T10:18:46.725+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  68%|######8   | 336/491 [00:54<00:22,  7.02it/s]
[2025-06-21T10:18:46.854+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  69%|######8   | 337/491 [00:54<00:21,  7.23it/s]
[2025-06-21T10:18:46.995+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  69%|######8   | 338/491 [00:54<00:21,  7.18it/s]
[2025-06-21T10:18:47.150+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  69%|######9   | 339/491 [00:54<00:21,  6.94it/s]
[2025-06-21T10:18:47.299+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  69%|######9   | 340/491 [00:54<00:21,  6.87it/s]
[2025-06-21T10:18:47.445+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  69%|######9   | 341/491 [00:55<00:21,  6.87it/s]
[2025-06-21T10:18:47.574+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  70%|######9   | 342/491 [00:55<00:20,  7.11it/s]
[2025-06-21T10:18:47.740+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  70%|######9   | 343/491 [00:55<00:21,  6.74it/s]
[2025-06-21T10:18:47.882+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  70%|#######   | 344/491 [00:55<00:21,  6.83it/s]
[2025-06-21T10:18:48.009+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  70%|#######   | 345/491 [00:55<00:20,  7.11it/s]
[2025-06-21T10:18:48.135+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  70%|#######   | 346/491 [00:55<00:19,  7.35it/s]
[2025-06-21T10:18:48.259+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  71%|#######   | 347/491 [00:55<00:19,  7.55it/s]
[2025-06-21T10:18:48.385+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  71%|#######   | 348/491 [00:56<00:18,  7.65it/s]
[2025-06-21T10:18:48.515+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  71%|#######1  | 349/491 [00:56<00:18,  7.66it/s]
[2025-06-21T10:18:48.677+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  71%|#######1  | 350/491 [00:56<00:19,  7.15it/s]
[2025-06-21T10:18:48.812+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  71%|#######1  | 351/491 [00:56<00:19,  7.22it/s]
[2025-06-21T10:18:48.941+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  72%|#######1  | 352/491 [00:56<00:18,  7.38it/s]
[2025-06-21T10:18:49.089+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  72%|#######1  | 353/491 [00:56<00:19,  7.18it/s]
[2025-06-21T10:18:49.239+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  72%|#######2  | 354/491 [00:56<00:19,  7.03it/s]
[2025-06-21T10:18:49.394+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  72%|#######2  | 355/491 [00:57<00:19,  6.84it/s]
[2025-06-21T10:18:49.603+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  73%|#######2  | 356/491 [00:57<00:22,  6.06it/s]
[2025-06-21T10:18:49.757+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  73%|#######2  | 357/491 [00:57<00:21,  6.18it/s]
[2025-06-21T10:18:49.902+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  73%|#######2  | 358/491 [00:57<00:20,  6.37it/s]
[2025-06-21T10:18:50.027+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  73%|#######3  | 359/491 [00:57<00:19,  6.79it/s]
[2025-06-21T10:18:50.150+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  73%|#######3  | 360/491 [00:57<00:18,  7.14it/s]
[2025-06-21T10:18:50.320+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  74%|#######3  | 361/491 [00:58<00:19,  6.71it/s]
[2025-06-21T10:18:50.556+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  74%|#######3  | 362/491 [00:58<00:22,  5.71it/s]
[2025-06-21T10:18:50.681+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  74%|#######3  | 363/491 [00:58<00:20,  6.24it/s]
[2025-06-21T10:18:50.806+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  74%|#######4  | 364/491 [00:58<00:18,  6.69it/s]
[2025-06-21T10:18:50.932+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  74%|#######4  | 365/491 [00:58<00:17,  7.02it/s]
[2025-06-21T10:18:51.083+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  75%|#######4  | 366/491 [00:58<00:18,  6.90it/s]
[2025-06-21T10:18:51.233+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  75%|#######4  | 367/491 [00:58<00:18,  6.83it/s]
[2025-06-21T10:18:51.378+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  75%|#######4  | 368/491 [00:59<00:17,  6.85it/s]
[2025-06-21T10:18:51.520+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  75%|#######5  | 369/491 [00:59<00:17,  6.91it/s]
[2025-06-21T10:18:51.645+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  75%|#######5  | 370/491 [00:59<00:16,  7.20it/s]
[2025-06-21T10:18:51.782+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  76%|#######5  | 371/491 [00:59<00:16,  7.22it/s]
[2025-06-21T10:18:51.908+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  76%|#######5  | 372/491 [00:59<00:16,  7.43it/s]
[2025-06-21T10:18:52.036+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  76%|#######5  | 373/491 [00:59<00:15,  7.53it/s]
[2025-06-21T10:18:52.160+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  76%|#######6  | 374/491 [00:59<00:15,  7.69it/s]
[2025-06-21T10:18:52.282+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  76%|#######6  | 375/491 [00:59<00:14,  7.84it/s]
[2025-06-21T10:18:52.405+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  77%|#######6  | 376/491 [01:00<00:14,  7.92it/s]
[2025-06-21T10:18:52.533+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  77%|#######6  | 377/491 [01:00<00:14,  7.89it/s]
[2025-06-21T10:18:52.663+0000] {logging_mixin.py:149} WARNING - Permutation explainer:  77%|#######6  | 378/491 [01:00<00:14,  7.84it/s]
